0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,1,2,1,0,1,-2,-2,1,-2,-5,-2,-4,-7,3,-2,-2,1,-1,0,1,
-1,2,3,3,4,-1,0,-6,-6,3,-6,-12,-4,-7,-17,5,-6,-4,2,-3,1,0,
-3,3,4,5,4,0,0,-11,-12,4,-11,-21,-4,-10,-29,2,-11,-6,0,-6,2,0,
-3,4,6,6,1,0,1,-12,-17,5,-16,-29,-4,-10,-40,2,-16,-8,0,-9,0,0,
-3,3,7,6,1,0,1,-13,-22,7,-21,-36,-4,-10,-49,1,-20,-11,0,-13,0,1,
-3,3,4,3,2,0,0,-14,-23,5,-23,-39,-1,-11,-51,-2,-21,-12,-3,-15,-2,-1,
2,2,-2,5,3,0,0,-13,-20,6,-22,-40,-1,-10,-53,-5,-20,-13,-1,-14,-1,0,
3,0,-2,3,4,-1,1,-9,-16,8,-19,-35,-2,-6,-51,-2,-20,-11,0,-14,-4,1,
5,0,-2,3,9,0,4,-8,-14,8,-16,-31,-1,-5,-50,0,-18,-11,1,-13,-1,1,
5,0,-2,3,13,3,4,-8,-11,7,-11,-26,-4,-6,-49,0,-17,-11,4,-9,-1,1,
4,-3,-5,5,9,4,4,-6,-9,9,-10,-22,-6,-4,-43,0,-14,-11,7,-7,-2,0,
0,-1,0,3,1,4,3,-4,-7,8,-8,-21,-7,-2,-37,2,-12,-12,4,-6,-2,-1,
0,1,0,5,-2,3,2,-4,-5,7,-10,-19,-5,-2,-30,-1,-11,-13,6,-6,0,-1,
0,3,-1,9,-2,0,0,-1,-3,1,-10,-16,-8,-3,-23,-3,-11,-11,3,-6,-3,-3,
-6,5,0,10,-10,-4,-2,-2,-1,1,-13,-13,-7,-2,-17,-2,-8,-11,2,-8,-4,-4,
-7,6,5,12,-9,-5,-1,1,1,1,-10,-7,-5,1,-13,0,-7,-6,0,-4,-1,0,
-5,6,5,14,-9,-5,-1,4,0,0,-7,0,-3,3,-9,0,-4,-4,-1,-2,-3,1,
